Format Version,1.24,Take Name,12343658_1_022,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-24 03.54.12.834 PM,Capture Start Frame,937222,Total Frames in Take,525,Total Exported Frames,263,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Skeleton Baseline_41:Skeleton Baseline_41,Skeleton Baseline_41:Skeleton Baseline_41,Skeleton Baseline_41:Skeleton Baseline_41,Skeleton Baseline_41:Skeleton Baseline_41,Skeleton Baseline_41:Skeleton Baseline_41,Skeleton Baseline_41:Skeleton Baseline_41,Skeleton Baseline_41:Skeleton Baseline_41,Skeleton Baseline_41:Ab,Skeleton Baseline_41:Ab,Skeleton Baseline_41:Ab,Skeleton Baseline_41:Ab,Skeleton Baseline_41:Ab,Skeleton Baseline_41:Ab,Skeleton Baseline_41:Ab,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Neck,Skeleton Baseline_41:Neck,Skeleton Baseline_41:Neck,Skeleton Baseline_41:Neck,Skeleton Baseline_41:Neck,Skeleton Baseline_41:Neck,Skeleton Baseline_41:Neck,Skeleton Baseline_41:Head,Skeleton Baseline_41:Head,Skeleton Baseline_41:Head,Skeleton Baseline_41:Head,Skeleton Baseline_41:Head,Skeleton Baseline_41:Head,Skeleton Baseline_41:Head,Skeleton Baseline_41:LShoulder,Skeleton Baseline_41:LShoulder,Skeleton Baseline_41:LShoulder,Skeleton Baseline_41:LShoulder,Skeleton Baseline_41:LShoulder,Skeleton Baseline_41:LShoulder,Skeleton Baseline_41:LShoulder,Skeleton Baseline_41:LUArm,Skeleton Baseline_41:LUArm,Skeleton Baseline_41:LUArm,Skeleton Baseline_41:LUArm,Skeleton Baseline_41:LUArm,Skeleton Baseline_41:LUArm,Skeleton Baseline_41:LUArm,Skeleton Baseline_41:LFArm,Skeleton Baseline_41:LFArm,Skeleton Baseline_41:LFArm,Skeleton Baseline_41:LFArm,Skeleton Baseline_41:LFArm,Skeleton Baseline_41:LFArm,Skeleton Baseline_41:LFArm,Skeleton Baseline_41:LHand,Skeleton Baseline_41:LHand,Skeleton Baseline_41:LHand,Skeleton Baseline_41:LHand,Skeleton Baseline_41:LHand,Skeleton Baseline_41:LHand,Skeleton Baseline_41:LHand,Skeleton Baseline_41:RShoulder,Skeleton Baseline_41:RShoulder,Skeleton Baseline_41:RShoulder,Skeleton Baseline_41:RShoulder,Skeleton Baseline_41:RShoulder,Skeleton Baseline_41:RShoulder,Skeleton Baseline_41:RShoulder,Skeleton Baseline_41:RUArm,Skeleton Baseline_41:RUArm,Skeleton Baseline_41:RUArm,Skeleton Baseline_41:RUArm,Skeleton Baseline_41:RUArm,Skeleton Baseline_41:RUArm,Skeleton Baseline_41:RUArm,Skeleton Baseline_41:RFArm,Skeleton Baseline_41:RFArm,Skeleton Baseline_41:RFArm,Skeleton Baseline_41:RFArm,Skeleton Baseline_41:RFArm,Skeleton Baseline_41:RFArm,Skeleton Baseline_41:RFArm,Skeleton Baseline_41:RHand,Skeleton Baseline_41:RHand,Skeleton Baseline_41:RHand,Skeleton Baseline_41:RHand,Skeleton Baseline_41:RHand,Skeleton Baseline_41:RHand,Skeleton Baseline_41:RHand,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LFoot,Skeleton Baseline_41:LFoot,Skeleton Baseline_41:LFoot,Skeleton Baseline_41:LFoot,Skeleton Baseline_41:LFoot,Skeleton Baseline_41:LFoot,Skeleton Baseline_41:LFoot,Skeleton Baseline_41:LToe,Skeleton Baseline_41:LToe,Skeleton Baseline_41:LToe,Skeleton Baseline_41:LToe,Skeleton Baseline_41:LToe,Skeleton Baseline_41:LToe,Skeleton Baseline_41:LToe,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RFoot,Skeleton Baseline_41:RFoot,Skeleton Baseline_41:RFoot,Skeleton Baseline_41:RFoot,Skeleton Baseline_41:RFoot,Skeleton Baseline_41:RFoot,Skeleton Baseline_41:RFoot,Skeleton Baseline_41:RToe,Skeleton Baseline_41:RToe,Skeleton Baseline_41:RToe,Skeleton Baseline_41:RToe,Skeleton Baseline_41:RToe,Skeleton Baseline_41:RToe,Skeleton Baseline_41:RToe,Skeleton Baseline_41:HeadTop,Skeleton Baseline_41:HeadTop,Skeleton Baseline_41:HeadTop,Skeleton Baseline_41:HeadFront,Skeleton Baseline_41:HeadFront,Skeleton Baseline_41:HeadFront,Skeleton Baseline_41:HeadSide,Skeleton Baseline_41:HeadSide,Skeleton Baseline_41:HeadSide,Skeleton Baseline_41:BackTop,Skeleton Baseline_41:BackTop,Skeleton Baseline_41:BackTop,Skeleton Baseline_41:BackLeft,Skeleton Baseline_41:BackLeft,Skeleton Baseline_41:BackLeft,Skeleton Baseline_41:BackRight,Skeleton Baseline_41:BackRight,Skeleton Baseline_41:BackRight,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:LShoulderTop,Skeleton Baseline_41:LShoulderTop,Skeleton Baseline_41:LShoulderTop,Skeleton Baseline_41:LShoulderBack,Skeleton Baseline_41:LShoulderBack,Skeleton Baseline_41:LShoulderBack,Skeleton Baseline_41:LUArmHigh,Skeleton Baseline_41:LUArmHigh,Skeleton Baseline_41:LUArmHigh,Skeleton Baseline_41:LElbowOut,Skeleton Baseline_41:LElbowOut,Skeleton Baseline_41:LElbowOut,Skeleton Baseline_41:LWristOut,Skeleton Baseline_41:LWristOut,Skeleton Baseline_41:LWristOut,Skeleton Baseline_41:LWristIn,Skeleton Baseline_41:LWristIn,Skeleton Baseline_41:LWristIn,Skeleton Baseline_41:LHandOut,Skeleton Baseline_41:LHandOut,Skeleton Baseline_41:LHandOut,Skeleton Baseline_41:RShoulderTop,Skeleton Baseline_41:RShoulderTop,Skeleton Baseline_41:RShoulderTop,Skeleton Baseline_41:RShoulderBack,Skeleton Baseline_41:RShoulderBack,Skeleton Baseline_41:RShoulderBack,Skeleton Baseline_41:RUArmHigh,Skeleton Baseline_41:RUArmHigh,Skeleton Baseline_41:RUArmHigh,Skeleton Baseline_41:RElbowOut,Skeleton Baseline_41:RElbowOut,Skeleton Baseline_41:RElbowOut,Skeleton Baseline_41:RWristOut,Skeleton Baseline_41:RWristOut,Skeleton Baseline_41:RWristOut,Skeleton Baseline_41:RWristIn,Skeleton Baseline_41:RWristIn,Skeleton Baseline_41:RWristIn,Skeleton Baseline_41:RHandOut,Skeleton Baseline_41:RHandOut,Skeleton Baseline_41:RHandOut,Skeleton Baseline_41:WaistLFront,Skeleton Baseline_41:WaistLFront,Skeleton Baseline_41:WaistLFront,Skeleton Baseline_41:WaistLBack,Skeleton Baseline_41:WaistLBack,Skeleton Baseline_41:WaistLBack,Skeleton Baseline_41:WaistRBack,Skeleton Baseline_41:WaistRBack,Skeleton Baseline_41:WaistRBack,Skeleton Baseline_41:WaistRFront,Skeleton Baseline_41:WaistRFront,Skeleton Baseline_41:WaistRFront,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LKneeOut,Skeleton Baseline_41:LKneeOut,Skeleton Baseline_41:LKneeOut,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LShin,Skeleton Baseline_41:LAnkleOut,Skeleton Baseline_41:LAnkleOut,Skeleton Baseline_41:LAnkleOut,Skeleton Baseline_41:LHeel,Skeleton Baseline_41:LHeel,Skeleton Baseline_41:LHeel,Skeleton Baseline_41:LToeIn,Skeleton Baseline_41:LToeIn,Skeleton Baseline_41:LToeIn,Skeleton Baseline_41:LToeTip,Skeleton Baseline_41:LToeTip,Skeleton Baseline_41:LToeTip,Skeleton Baseline_41:LToeOut,Skeleton Baseline_41:LToeOut,Skeleton Baseline_41:LToeOut,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RKneeOut,Skeleton Baseline_41:RKneeOut,Skeleton Baseline_41:RKneeOut,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RAnkleOut,Skeleton Baseline_41:RAnkleOut,Skeleton Baseline_41:RAnkleOut,Skeleton Baseline_41:RHeel,Skeleton Baseline_41:RHeel,Skeleton Baseline_41:RHeel,Skeleton Baseline_41:RToeIn,Skeleton Baseline_41:RToeIn,Skeleton Baseline_41:RToeIn,Skeleton Baseline_41:RToeTip,Skeleton Baseline_41:RToeTip,Skeleton Baseline_41:RToeTip,Skeleton Baseline_41:RToeOut,Skeleton Baseline_41:RToeOut,Skeleton Baseline_41:RToeOut,Skeleton Baseline_41:BackLeft,Skeleton Baseline_41:BackLeft,Skeleton Baseline_41:BackLeft,Skeleton Baseline_41:BackRight,Skeleton Baseline_41:BackRight,Skeleton Baseline_41:BackRight,Skeleton Baseline_41:BackTop,Skeleton Baseline_41:BackTop,Skeleton Baseline_41:BackTop,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:Chest,Skeleton Baseline_41:HeadFront,Skeleton Baseline_41:HeadFront,Skeleton Baseline_41:HeadFront,Skeleton Baseline_41:HeadSide,Skeleton Baseline_41:HeadSide,Skeleton Baseline_41:HeadSide,Skeleton Baseline_41:HeadTop,Skeleton Baseline_41:HeadTop,Skeleton Baseline_41:HeadTop,Skeleton Baseline_41:LAnkleOut,Skeleton Baseline_41:LAnkleOut,Skeleton Baseline_41:LAnkleOut,Skeleton Baseline_41:LElbowOut,Skeleton Baseline_41:LElbowOut,Skeleton Baseline_41:LElbowOut,Skeleton Baseline_41:LHandOut,Skeleton Baseline_41:LHandOut,Skeleton Baseline_41:LHandOut,Skeleton Baseline_41:LHeel,Skeleton Baseline_41:LHeel,Skeleton Baseline_41:LHeel,Skeleton Baseline_41:LKneeOut,Skeleton Baseline_41:LKneeOut,Skeleton Baseline_41:LKneeOut,Skeleton Baseline_41:LShoulderTop,Skeleton Baseline_41:LShoulderTop,Skeleton Baseline_41:LShoulderTop,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LThigh,Skeleton Baseline_41:LToeIn,Skeleton Baseline_41:LToeIn,Skeleton Baseline_41:LToeIn,Skeleton Baseline_41:LToeOut,Skeleton Baseline_41:LToeOut,Skeleton Baseline_41:LToeOut,Skeleton Baseline_41:LToeTip,Skeleton Baseline_41:LToeTip,Skeleton Baseline_41:LToeTip,Skeleton Baseline_41:LUArmHigh,Skeleton Baseline_41:LUArmHigh,Skeleton Baseline_41:LUArmHigh,Skeleton Baseline_41:LWristIn,Skeleton Baseline_41:LWristIn,Skeleton Baseline_41:LWristIn,Skeleton Baseline_41:LWristOut,Skeleton Baseline_41:LWristOut,Skeleton Baseline_41:LWristOut,Skeleton Baseline_41:RAnkleOut,Skeleton Baseline_41:RAnkleOut,Skeleton Baseline_41:RAnkleOut,Skeleton Baseline_41:RElbowOut,Skeleton Baseline_41:RElbowOut,Skeleton Baseline_41:RElbowOut,Skeleton Baseline_41:RHandOut,Skeleton Baseline_41:RHandOut,Skeleton Baseline_41:RHandOut,Skeleton Baseline_41:RHeel,Skeleton Baseline_41:RHeel,Skeleton Baseline_41:RHeel,Skeleton Baseline_41:RKneeOut,Skeleton Baseline_41:RKneeOut,Skeleton Baseline_41:RKneeOut,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShin,Skeleton Baseline_41:RShoulderBack,Skeleton Baseline_41:RShoulderBack,Skeleton Baseline_41:RShoulderBack,Skeleton Baseline_41:RShoulderTop,Skeleton Baseline_41:RShoulderTop,Skeleton Baseline_41:RShoulderTop,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RThigh,Skeleton Baseline_41:RToeIn,Skeleton Baseline_41:RToeIn,Skeleton Baseline_41:RToeIn,Skeleton Baseline_41:RToeOut,Skeleton Baseline_41:RToeOut,Skeleton Baseline_41:RToeOut,Skeleton Baseline_41:RToeTip,Skeleton Baseline_41:RToeTip,Skeleton Baseline_41:RToeTip,Skeleton Baseline_41:RUArmHigh,Skeleton Baseline_41:RUArmHigh,Skeleton Baseline_41:RUArmHigh,Skeleton Baseline_41:RWristIn,Skeleton Baseline_41:RWristIn,Skeleton Baseline_41:RWristIn,Skeleton Baseline_41:RWristOut,Skeleton Baseline_41:RWristOut,Skeleton Baseline_41:RWristOut,Skeleton Baseline_41:WaistLBack,Skeleton Baseline_41:WaistLBack,Skeleton Baseline_41:WaistLBack,Skeleton Baseline_41:WaistLFront,Skeleton Baseline_41:WaistLFront,Skeleton Baseline_41:WaistLFront,Skeleton Baseline_41:WaistRBack,Skeleton Baseline_41:WaistRBack,Skeleton Baseline_41:WaistRBack,Skeleton Baseline_41:WaistRFront,Skeleton Baseline_41:WaistRFront,Skeleton Baseline_41:WaistRFront
,ID,"B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","B95D6FC300","D","D","D","E","E","E","F","F","F","9","9","9","A","A","A","B","B","B","C","C","C","10","10","10","11","11","11","13","13","13","12","12","12","15","15","15","16","16","16","14","14","14","17","17","17","18","18","18","1A","1A","1A","19","19","19","1C","1C","1C","1D","1D","1D","1B","1B","1B","5","5","5","7","7","7","8","8","8","6","6","6","1E","1E","1E","1F","1F","1F","20","20","20","21","21","21","24","24","24","22","22","22","25","25","25","23","23","23","26","26","26","27","27","27","28","28","28","29","29","29","2C","2C","2C","2A","2A","2A","2D","2D","2D","2B","2B","2B","D8D4B03608BF11F0DFE03BCA0568FF8F","D8D4B03608BF11F0DFE03BCA0568FF8F","D8D4B03608BF11F0DFE03BCA0568FF8F","D8D4B03508BF11F0DFE03BCA0568FF8F","D8D4B03508BF11F0DFE03BCA0568FF8F","D8D4B03508BF11F0DFE03BCA0568FF8F","D8D4B03408BF11F0DFE03BCA0568FF8F","D8D4B03408BF11F0DFE03BCA0568FF8F","D8D4B03408BF11F0DFE03BCA0568FF8F","D8D4B04408BF11F0DFE03BCA0568FF8F","D8D4B04408BF11F0DFE03BCA0568FF8F","D8D4B04408BF11F0DFE03BCA0568FF8F","D8D4B04708BF11F0DFE03BCA0568FF8F","D8D4B04708BF11F0DFE03BCA0568FF8F","D8D4B04708BF11F0DFE03BCA0568FF8F","D8D4B03308BF11F0DFE03BCA0568FF8F","D8D4B03308BF11F0DFE03BCA0568FF8F","D8D4B03308BF11F0DFE03BCA0568FF8F","D8D4B02F08BF11F0DFE03BCA0568FF8F","D8D4B02F08BF11F0DFE03BCA0568FF8F","D8D4B02F08BF11F0DFE03BCA0568FF8F","D8D4B03108BF11F0DFE03BCA0568FF8F","D8D4B03108BF11F0DFE03BCA0568FF8F","D8D4B03108BF11F0DFE03BCA0568FF8F","D8D4B03208BF11F0DFE03BCA0568FF8F","D8D4B03208BF11F0DFE03BCA0568FF8F","D8D4B03208BF11F0DFE03BCA0568FF8F","D8D4B04508BF11F0DFE03BCA0568FF8F","D8D4B04508BF11F0DFE03BCA0568FF8F","D8D4B04508BF11F0DFE03BCA0568FF8F","D8D4B03808BF11F0DFE03BCA0568FF8F","D8D4B03808BF11F0DFE03BCA0568FF8F","D8D4B03808BF11F0DFE03BCA0568FF8F","D8D4B04108BF11F0DFE03BCA0568FF8F","D8D4B04108BF11F0DFE03BCA0568FF8F","D8D4B04108BF11F0DFE03BCA0568FF8F","D8D4B02E08BF11F0DFE03BCA0568FF8F","D8D4B02E08BF11F0DFE03BCA0568FF8F","D8D4B02E08BF11F0DFE03BCA0568FF8F","D8D4B04208BF11F0DFE03BCA0568FF8F","D8D4B04208BF11F0DFE03BCA0568FF8F","D8D4B04208BF11F0DFE03BCA0568FF8F","D8D4B04F08BF11F0DFE03BCA0568FF8F","D8D4B04F08BF11F0DFE03BCA0568FF8F","D8D4B04F08BF11F0DFE03BCA0568FF8F","D8D4B03D08BF11F0DFE03BCA0568FF8F","D8D4B03D08BF11F0DFE03BCA0568FF8F","D8D4B03D08BF11F0DFE03BCA0568FF8F","D8D4B03008BF11F0DFE03BCA0568FF8F","D8D4B03008BF11F0DFE03BCA0568FF8F","D8D4B03008BF11F0DFE03BCA0568FF8F","D8D4B03A08BF11F0DFE03BCA0568FF8F","D8D4B03A08BF11F0DFE03BCA0568FF8F","D8D4B03A08BF11F0DFE03BCA0568FF8F","D8D4B04908BF11F0DFE03BCA0568FF8F","D8D4B04908BF11F0DFE03BCA0568FF8F","D8D4B04908BF11F0DFE03BCA0568FF8F","D8D4B04808BF11F0DFE03BCA0568FF8F","D8D4B04808BF11F0DFE03BCA0568FF8F","D8D4B04808BF11F0DFE03BCA0568FF8F","D8D4B05208BF11F0DFE03BCA0568FF8F","D8D4B05208BF11F0DFE03BCA0568FF8F","D8D4B05208BF11F0DFE03BCA0568FF8F","D8D4B03B08BF11F0DFE03BCA0568FF8F","D8D4B03B08BF11F0DFE03BCA0568FF8F","D8D4B03B08BF11F0DFE03BCA0568FF8F","D8D4B04B08BF11F0DFE03BCA0568FF8F","D8D4B04B08BF11F0DFE03BCA0568FF8F","D8D4B04B08BF11F0DFE03BCA0568FF8F","D8D4B03708BF11F0DFE03BCA0568FF8F","D8D4B03708BF11F0DFE03BCA0568FF8F","D8D4B03708BF11F0DFE03BCA0568FF8F","D8D4B05008BF11F0DFE03BCA0568FF8F","D8D4B05008BF11F0DFE03BCA0568FF8F","D8D4B05008BF11F0DFE03BCA0568FF8F","D8D4B04308BF11F0DFE03BCA0568FF8F","D8D4B04308BF11F0DFE03BCA0568FF8F","D8D4B04308BF11F0DFE03BCA0568FF8F","D8D4B04D08BF11F0DFE03BCA0568FF8F","D8D4B04D08BF11F0DFE03BCA0568FF8F","D8D4B04D08BF11F0DFE03BCA0568FF8F","D8D4B03E08BF11F0DFE03BCA0568FF8F","D8D4B03E08BF11F0DFE03BCA0568FF8F","D8D4B03E08BF11F0DFE03BCA0568FF8F","D8D4B04008BF11F0DFE03BCA0568FF8F","D8D4B04008BF11F0DFE03BCA0568FF8F","D8D4B04008BF11F0DFE03BCA0568FF8F","D8D4B03F08BF11F0DFE03BCA0568FF8F","D8D4B03F08BF11F0DFE03BCA0568FF8F","D8D4B03F08BF11F0DFE03BCA0568FF8F","D8D4B05308BF11F0DFE03BCA0568FF8F","D8D4B05308BF11F0DFE03BCA0568FF8F","D8D4B05308BF11F0DFE03BCA0568FF8F","D8D4B02D08BF11F0DFE03BCA0568FF8F","D8D4B02D08BF11F0DFE03BCA0568FF8F","D8D4B02D08BF11F0DFE03BCA0568FF8F","D8D4B05108BF11F0DFE03BCA0568FF8F","D8D4B05108BF11F0DFE03BCA0568FF8F","D8D4B05108BF11F0DFE03BCA0568FF8F","D8D4B04C08BF11F0DFE03BCA0568FF8F","D8D4B04C08BF11F0DFE03BCA0568FF8F","D8D4B04C08BF11F0DFE03BCA0568FF8F","D8D4B04A08BF11F0DFE03BCA0568FF8F","D8D4B04A08BF11F0DFE03BCA0568FF8F","D8D4B04A08BF11F0DFE03BCA0568FF8F","D8D4B03C08BF11F0DFE03BCA0568FF8F","D8D4B03C08BF11F0DFE03BCA0568FF8F","D8D4B03C08BF11F0DFE03BCA0568FF8F","D8D4B04608BF11F0DFE03BCA0568FF8F","D8D4B04608BF11F0DFE03BCA0568FF8F","D8D4B04608BF11F0DFE03BCA0568FF8F","D8D4B03908BF11F0DFE03BCA0568FF8F","D8D4B03908BF11F0DFE03BCA0568FF8F","D8D4B03908BF11F0DFE03BCA0568FF8F","D8D4B04E08BF11F0DFE03BCA0568FF8F","D8D4B04E08BF11F0DFE03BCA0568FF8F","D8D4B04E08BF11F0DFE03BCA0568FF8F"
